Date,Unnamed: 0,Census Tract, Total Population,California County,ZIP,"Nearby City 
(to help approximate location only)",Longitude,Latitude,DRAFT CES 4.0 Score,DRAFT CES 4.0 Percentile,"DRAFT CES 4.0
Percentile Range",Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Lead,Lead Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char. ,Pop. Char. Score,Pop. Char. Pctl
2023-05-07,7542,6081603400,5785,San Mateo,94044,Pacifica,-122.4626241,37.5946374,5.84,4.89,1-5% (lowest scores),0.029,4.9,8.076992531,14.44,0.008,3.25,242.94,8.94,28.26,21.74,0.0,0.0,221.665329,35.56,1003.243356,58.01,0.0,0.0,0.0,0.0,0.0,0.0,3.0,34.11,2.0,51.98,17.98,2.21,2.25,33.84,31.69,4.49,38.49,6.41,5.0,5.6,23.81,6.8,47.0,9.8,8.76,2.9,11.06,15.4,38.74,25.47,2.64,14.06
2023-07-05,7543,6085511916,4761,Santa Clara,95118,San Jose,-121.8966886,37.2367224,5.84,4.88,1-5% (lowest scores),0.04,23.42,8.010091833,13.49,0.039,14.23,289.69,18.44,28.79,22.47,0.01,11.53,50.7375323,21.39,570.7344936,26.26,0.0,0.0,2.5,18.91,0.1,41.46,1.0,13.12,0.0,0.0,17.5,2.15,1.94,18.11,6.74,4.95,51.01,5.53,2.12,6.4,27.19,8.4,54.47,18.7,28.79,3.9,22.06,13.6,28.97,26.13,2.71,14.93
2023-08-23,7546,6001441501,6570,Alameda ,94587,Union City,-122.0724418,37.5699748,5.8,4.84,1-5% (lowest scores),0.034,12.26,8.619993051,26.93,0.064,23.52,203.34,7.21,6.0,1.59,0.0,0.0,190.4583283,33.93,471.3941075,18.75,0.7,10.98,0.2,1.53,0.0,0.0,1.0,13.12,0.0,0.0,12.06,1.48,0.11,57.45,66.11,4.44,37.02,15.56,69.63,3.8,15.16,3.3,26.35,9.2,7.63,3.9,22.06,11.2,17.54,37.67,3.91,32.04
2023-10-09,7548,6001450502,5880,Alameda ,94552,Castro Valley,-121.9692968,37.714448,5.79,4.82,1-5% (lowest scores),0.038,20.55,8.390964367,20.07,0.149,51.05,484.24,47.15,8.31,2.72,0.01,10.14,398.5826721,43.48,4136.236149,98.94,7.0,52.96,14.05,57.94,0.05,26.37,0.0,0.0,0.0,0.0,33.66,4.14,29.4,21.89,11.67,3.85,23.06,6.53,5.58,4.2,17.34,3.8,29.45,4.7,1.08,3.1,12.85,8.3,6.86,13.47,1.4,2.74
2023-08-17,7551,6081613400,3137,San Mateo,94062,Redwood City,-122.2862916,37.4210369,5.77,4.78,1-5% (lowest scores),0.031,8.49,7.761180877,11.35,0.029,10.42,826.85,90.34,40.57,37.97,0.43,34.53,98.54703013,27.05,529.2386203,23.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,34.11,0.0,0.0,22.55,2.78,6.75,17.12,5.57,5.34,60.71,5.72,2.5,3.7,14.61,1.3,9.47,13.3,16.41,2.6,8.26,15.1,37.21,20.06,2.08,8.05
2023-04-20,7553,6085511705,1087,Santa Clara,94304,Palo Alto,-122.1620848,37.4055527,5.77,4.75,1-5% (lowest scores),0.033,10.65,8.000211205,13.37,0.158,53.01,847.63,91.75,39.58,36.48,31.66,69.52,111.1575317,28.37,1428.316806,76.24,142.9,99.74,161.0,98.67,1.74,87.23,3.0,34.11,1.0,33.24,55.15,6.79,85.71,8.86,0.49,,,5.14,1.28,7.7,32.46,1.7,12.7,5.1,1.37,,,,,8.2,0.85,0.54
2023-06-13,7555,6001430200,6677,Alameda ,94552,Castro Valley,-122.0615667,37.7216743,5.76,4.73,1-5% (lowest scores),0.035,13.06,8.579097962,25.12,0.023,8.31,108.41,3.93,39.59,36.52,0.15,26.79,459.5359904,45.38,517.7771761,22.28,1.45,21.89,0.5,4.99,0.0,0.0,2.0,24.15,0.0,0.0,18.52,2.28,2.69,45.13,48.97,3.48,15.87,10.53,34.41,5.6,23.81,6.8,47.0,4.8,1.16,1.8,3.31,6.6,3.21,24.39,2.53,12.76
2023-01-31,7556,6013348000,5100,Contra Costa,94549,Lafayette,-122.132124,37.9026902,5.73,4.72,1-5% (lowest scores),0.034,11.56,8.746784709,31.43,0.146,50.28,108.44,3.94,44.41,43.12,0.22,29.37,786.9813232,56.38,1795.904742,83.76,2.25,29.44,20.75,70.21,0.0,0.0,2.0,24.15,0.0,0.0,34.07,4.19,30.6,24.94,16.43,2.4,3.77,8.37,16.03,2.6,8.71,1.6,11.96,5.7,1.88,5.9,47.45,5.3,1.45,13.18,1.37,2.57
2023-03-17,7558,6085510200,4561,Santa Clara,94024,Los Altos,-122.1018082,37.3719046,5.73,4.69,1-5% (lowest scores),0.035,13.15,8.003910477,13.4,0.096,35.84,311.79,23.49,47.14,47.3,0.0,1.07,155.343338,31.87,343.0293396,10.51,5.05,45.24,20.0,69.27,0.0,0.0,4.0,44.59,0.0,0.0,25.33,3.12,11.09,7.0,0.15,6.47,83.17,4.84,0.75,1.5,3.73,1.3,9.47,5.6,1.73,3.8,20.89,5.2,1.37,17.73,1.84,5.78
2023-09-28,7559,6013345105,6616,Contra Costa,94526,Danville,-121.9795982,37.7966528,5.72,4.68,1-5% (lowest scores),0.038,19.94,8.622550279,27.04,0.286,74.8,108.41,3.93,18.65,10.73,0.73,39.51,468.5680033,45.73,1729.908761,82.51,14.0,75.57,3.5,25.13,0.0,0.0,0.0,0.0,0.0,0.0,32.06,3.95,25.24,19.56,8.72,3.72,20.52,7.13,8.28,4.2,17.34,0.6,2.95,8.9,7.07,4.5,29.9,11.8,20.05,13.98,1.45,3.11
2023-06-30,7561,6013341000,5439,Contra Costa,94595,Walnut Creek,-122.0838023,37.8874605,5.7,4.65,1-5% (lowest scores),0.035,13.93,8.745494937,31.41,0.237,68.3,110.74,4.06,40.99,38.58,0.03,15.94,719.6793416,54.66,1383.030654,74.91,0.5,8.76,13.1,56.25,0.0,0.0,1.0,13.12,0.0,0.0,30.36,3.74,21.41,23.52,13.83,4.63,41.93,7.45,9.92,0.3,0.19,0.7,4.09,4.9,1.21,3.7,19.73,10.0,12.53,14.72,1.53,3.61
2023-09-13,7565,6085510001,6672,Santa Clara,94024,Los Altos,-122.0797574,37.358449,5.68,4.6,1-5% (lowest scores),0.035,14.0,7.932141476,12.69,0.06,22.04,314.36,23.76,42.57,40.84,0.0,0.0,195.0703379,34.21,723.088813,38.15,0.0,0.0,25.0,75.62,0.05,26.37,5.0,52.0,0.0,0.0,25.74,3.17,11.96,8.3,0.29,5.58,66.28,5.86,2.85,1.3,2.97,4.5,34.49,5.7,1.88,3.3,15.05,6.3,2.72,17.28,1.79,5.4
2023-06-18,7566,6075017000,4268,San Francisco,94114,San Francisco,-122.4394975,37.7648874,5.67,4.59,1-5% (lowest scores),0.028,2.65,8.521515042,23.35,0.24,68.65,257.97,13.56,46.36,46.18,0.0,0.0,518.5143331,47.3,518.0236283,22.29,0.0,0.0,2.7,19.34,0.12,43.83,0.0,0.0,0.0,0.0,22.88,2.82,7.11,19.77,9.04,5.99,74.9,4.85,0.76,0.4,0.37,1.7,12.7,5.7,1.88,2.7,9.23,13.6,28.97,19.43,2.01,7.35
2023-05-12,7567,6081607000,3533,San Mateo,94403,San Mateo,-122.3232206,37.5247152,5.66,4.58,1-5% (lowest scores),0.03,6.1,8.301121136,18.18,0.079,29.43,624.27,59.56,26.93,19.9,0.0,0.0,267.1176707,38.23,1038.736629,60.45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.12,0.0,0.0,20.19,2.49,4.03,32.22,29.14,4.49,38.49,6.52,5.55,3.0,10.94,5.1,38.03,6.7,3.38,3.0,11.93,14.4,33.24,21.95,2.28,10.01
2023-07-12,7570,6085511200,4974,Santa Clara,94301,Palo Alto,-122.1470265,37.4511865,5.65,4.54,1-5% (lowest scores),0.033,9.89,8.178848498,16.05,0.094,35.12,620.21,59.18,49.97,51.32,0.0,0.0,97.6623001,26.88,469.0632597,18.53,4.5,42.96,1.0,9.6,0.2,54.51,3.0,34.11,0.0,0.0,27.49,3.38,15.4,11.04,1.16,4.71,44.21,5.92,3.12,0.5,0.61,3.7,28.68,4.7,1.08,5.8,46.14,6.9,3.73,16.11,1.67,4.5
2023-12-20,7573,6085502601,2691,Santa Clara,95125,San Jose,-121.9147109,37.2902332,5.64,4.5,1-5% (lowest scores),0.039,21.37,8.421973798,20.75,0.04,14.44,289.69,18.44,55.87,59.88,0.0,0.0,78.91066487,24.18,806.6145172,44.74,0.0,0.0,15.0,60.64,0.0,0.0,1.0,13.12,0.0,0.0,21.9,2.7,5.77,27.07,20.05,4.85,48.27,7.52,10.48,4.4,18.16,1.1,7.56,8.6,6.48,3.1,12.85,12.9,25.31,20.17,2.09,8.13
2023-12-29,7576,6001405100,4324,Alameda ,94610,Oakland,-122.2321836,37.8114477,5.63,4.46,1-5% (lowest scores),0.028,2.45,9.430964922,43.71,0.142,49.3,108.41,3.93,60.56,66.39,0.0,0.0,691.0246786,53.8,1676.351188,81.53,0.0,0.0,20.0,69.27,0.0,0.0,3.0,34.11,0.0,0.0,31.98,3.94,24.98,39.19,40.09,3.75,21.08,8.15,14.57,0.9,1.62,1.1,7.56,4.1,0.78,0.8,0.46,5.1,1.23,13.79,1.43,2.98
2023-12-23,7577,6075017102,3828,San Francisco,94117,San Francisco,-122.4504754,37.7654353,5.6,4.45,1-5% (lowest scores),0.028,2.92,8.518058376,23.21,0.192,60.6,257.97,13.56,59.99,65.57,0.0,0.0,519.302002,47.35,278.9256853,7.16,0.7,10.98,3.5,25.13,0.01,8.74,0.0,0.0,0.0,0.0,21.36,2.63,5.19,46.92,51.93,2.83,7.29,8.78,19.35,1.4,3.34,1.6,11.96,13.8,17.65,3.4,16.1,12.9,25.31,20.53,2.13,8.55
2023-03-10,7580,6075030102,5255,San Francisco,94131,San Francisco,-122.4580012,37.7594542,5.57,4.41,1-5% (lowest scores),0.028,3.04,8.518058376,23.21,0.161,53.89,257.97,13.56,40.85,38.37,0.0,0.0,502.0909932,46.81,626.2429804,30.28,7.0,52.96,4.5,29.54,0.1,41.46,0.0,0.0,0.0,0.0,25.69,3.16,11.84,18.58,7.33,4.46,37.58,4.26,0.22,0.9,1.62,5.0,37.57,9.0,7.24,4.5,29.9,11.4,18.39,16.99,1.76,5.2
2023-08-24,7582,6097153807,3622,Sonoma ,95448,Healdsburg,-122.7450282,38.5679564,5.56,4.39,1-5% (lowest scores),0.034,12.96,6.555555148,5.21,0.011,4.33,852.8,92.08,14.74,7.35,13.43,62.61,0.02144765,1.73,385.698409,13.21,1.0,18.72,0.0,0.0,0.1,41.46,4.0,44.59,0.0,0.0,23.61,2.91,8.01,28.95,23.27,2.37,3.61,8.78,19.35,4.7,19.58,0.8,4.97,6.8,3.56,7.5,65.16,10.5,14.36,18.47,1.91,6.39
2023-03-30,7584,6081606800,3430,San Mateo,94402,San Mateo,-122.3377716,37.5294551,5.55,4.36,1-5% (lowest scores),0.03,5.91,8.325717291,18.71,0.096,35.78,750.41,78.58,31.85,26.29,0.0,0.0,259.1730092,37.84,768.3958733,41.84,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.15,0.0,0.0,22.02,2.71,5.97,24.92,16.35,5.22,58.02,6.08,3.8,4.6,19.03,4.0,30.83,7.3,4.23,2.6,8.26,7.5,4.91,19.75,2.05,7.62
2023-12-13,7586,6075020600,5203,San Francisco,94114,San Francisco,-122.4303496,37.7595628,5.54,4.34,1-5% (lowest scores),0.028,2.4,8.531337606,23.62,0.248,69.67,257.97,13.56,52.69,54.9,0.0,0.0,507.8693339,46.98,533.8947246,23.55,0.0,0.0,5.8,34.82,0.085,30.83,0.0,0.0,0.0,0.0,23.94,2.95,8.51,24.45,15.47,4.3,33.73,6.74,6.47,2.2,6.7,3.0,23.92,10.6,10.4,3.8,20.89,13.2,26.79,18.15,1.88,6.13
2023-01-06,7588,6097151504,3616,Sonoma ,95405,Santa Rosa,-122.667742,38.436066,5.53,4.31,1-5% (lowest scores),0.032,9.4,7.586632526,10.17,0.031,11.08,147.72,4.61,36.05,31.61,0.65,38.43,0.0063369,1.05,753.3335123,40.68,0.0,0.0,7.75,41.69,0.0,0.0,4.0,44.59,0.0,0.0,18.0,2.22,2.27,56.97,65.43,2.98,8.93,12.93,53.34,3.7,14.61,0.8,4.97,7.0,3.74,2.0,4.27,3.0,0.22,24.06,2.49,12.37
2023-12-01,7591,6001450606,6303,Alameda ,94566,Pleasanton,-121.8997998,37.6694679,5.49,4.27,1-5% (lowest scores),0.04,25.26,8.485042545,22.39,0.353,81.37,403.78,35.11,13.76,6.65,0.0,0.0,150.3323339,31.58,1424.087908,76.15,3.5,36.17,2.25,17.47,0.0,0.0,2.0,24.15,0.0,0.0,28.4,3.5,17.27,27.11,20.15,2.51,4.62,8.25,15.1,2.9,10.31,4.9,36.86,4.5,0.94,5.0,36.44,3.9,0.53,15.15,1.57,3.87
2023-09-10,7597,6075015802,3321,San Francisco,94115,San Francisco,-122.4385023,37.778079,5.46,4.2,1-5% (lowest scores),0.028,2.54,8.583084821,25.26,0.291,75.35,257.97,13.56,53.79,56.81,0.0,0.0,558.0820109,48.62,947.9527812,54.91,0.0,0.0,8.0,42.66,0.555,72.78,0.0,0.0,0.0,0.0,30.78,3.79,22.18,36.07,35.07,3.11,10.41,5.71,2.49,1.9,5.35,2.1,16.42,13.8,17.65,2.9,11.06,8.9,8.59,13.9,1.44,3.08
2023-07-14,7600,6013345102,3743,Contra Costa,94583,San Ramon,-121.9480876,37.7449639,5.45,4.16,1-5% (lowest scores),0.04,23.35,8.624526559,27.11,0.215,64.58,108.41,3.93,42.25,40.37,0.0,0.0,414.2386678,43.93,1814.439075,84.13,0.0,0.0,0.75,6.99,0.0,0.0,0.0,0.0,0.0,0.0,24.42,3.01,9.32,28.13,22.08,2.17,2.75,8.66,18.39,6.4,27.19,2.0,15.38,5.3,1.52,4.5,29.9,13.6,28.97,17.5,1.81,5.52
2023-09-17,7605,6075030400,5641,San Francisco,94116,San Francisco,-122.4675173,37.7469509,5.43,4.1,1-5% (lowest scores),0.028,3.25,8.532918353,23.67,0.195,61.13,257.97,13.56,63.05,69.98,0.0,0.0,480.7580058,46.1,1527.848202,78.61,0.1,2.43,1.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,25.49,3.14,11.4,26.51,19.29,3.81,22.25,7.81,12.33,2.9,10.31,4.2,32.23,10.7,10.62,3.8,20.89,6.6,3.21,16.7,1.73,4.93
2023-04-20,7608,6013355304,8585,Contra Costa,94517,Clayton,-121.9288441,37.9505922,5.42,4.06,1-5% (lowest scores),0.04,24.67,8.51449724,23.1,0.013,4.7,289.68,16.57,11.77,5.23,0.0,0.0,677.2000122,53.33,732.6502006,38.93,12.0,70.69,7.5,41.13,0.0,0.0,2.0,24.15,0.7,22.56,24.44,3.01,9.37,35.64,34.57,3.29,12.77,9.67,26.76,1.6,4.11,1.7,12.7,9.0,7.24,3.7,19.73,8.2,6.56,17.38,1.8,5.45
2023-11-13,7610,6001451505,3351,Alameda ,94550,Livermore,-121.7246715,37.6894445,5.41,4.04,1-5% (lowest scores),0.044,39.0,8.559907543,24.48,0.089,33.49,463.84,44.66,10.1,4.0,0.0,0.0,120.9798966,29.33,486.6811017,19.94,13.0,73.39,11.1,51.49,10.05,98.69,0.0,0.0,0.0,0.0,31.15,3.83,22.85,31.1,27.01,1.76,1.21,10.43,33.5,4.4,18.16,0.0,0.0,4.1,0.78,2.6,8.26,8.0,6.05,13.61,1.41,2.76
2023-12-31,7611,6085507001,6994,Santa Clara,95030,Los Gatos,-121.9934281,37.2212376,5.41,4.02,1-5% (lowest scores),0.039,21.93,7.376700849,8.89,0.088,32.86,581.92,56.12,36.73,32.53,0.01,10.53,89.67459867,25.62,1627.153731,80.68,0.5,8.76,51.0,90.82,0.6,75.01,3.0,34.11,0.0,0.0,36.34,4.47,36.73,15.14,3.9,4.08,28.52,5.91,3.07,1.8,4.93,1.4,10.45,6.3,2.65,4.5,29.9,9.2,9.55,11.66,1.21,1.79
2023-02-08,7612,6013355112,5492,Contra Costa,94513,Brentwood,-121.797346,37.8328349,5.4,4.01,1-5% (lowest scores),0.043,33.63,8.208825273,16.5,0.002,0.97,513.01,49.97,11.0,4.7,1.13,43.16,318.9689992,40.67,436.4746259,16.39,0.0,0.0,1.5,13.28,0.0,0.0,7.0,68.85,0.0,0.0,22.64,2.79,6.83,16.32,4.94,3.93,24.99,6.18,4.14,2.9,10.31,1.9,14.42,13.0,15.69,7.6,65.94,12.6,23.64,18.68,1.94,6.56
2023-01-05,7616,6085503331,3356,Santa Clara,95135,San Jose,-121.7588033,37.2948902,5.35,3.96,1-5% (lowest scores),0.041,28.72,8.143188441,15.41,0.054,19.73,280.16,15.46,14.96,7.57,0.0,3.33,40.45839947,19.64,719.0110107,37.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,20.37,13.66,1.68,0.41,26.91,19.79,3.39,14.38,11.51,42.22,7.8,32.73,10.4,63.05,7.4,4.41,4.9,35.13,16.5,44.3,30.69,3.18,21.06
2023-08-19,7618,6097154303,1567,Sonoma ,95421,Cazadero,-123.3277435,38.610412,5.35,3.93,1-5% (lowest scores),0.035,13.2,5.836523729,2.69,0.002,0.7,383.39,31.73,15.59,8.08,0.5,36.1,0.0012254,0.22,94.55397648,1.01,4.0,39.89,25.5,76.28,0.0,0.0,3.0,34.11,3.0,62.71,22.01,2.71,5.95,15.41,4.24,,,4.93,0.88,6.5,27.63,4.0,30.83,23.2,38.23,6.8,58.19,12.4,22.67,19.04,1.97,6.99
2023-08-04,7621,6013343002,4951,Contra Costa,94598,Walnut Creek,-122.0394131,37.903197,5.33,3.9,1-5% (lowest scores),0.037,17.25,8.783690031,32.41,0.067,24.8,253.97,11.05,35.09,30.39,0.01,10.21,749.7159831,55.41,912.0940918,52.48,0.0,0.0,1.1,9.95,0.1,41.46,1.0,13.12,6.0,79.63,29.11,3.58,18.74,21.21,10.69,1.79,1.28,7.76,12.15,2.9,10.31,6.7,46.44,10.3,9.89,3.2,14.05,12.4,22.67,14.36,1.49,3.3
2023-07-22,7623,6085512030,3246,Santa Clara,95123,San Jose,-121.8242758,37.2325432,5.33,3.87,1-5% (lowest scores),0.04,25.82,8.037899411,13.9,0.033,11.66,407.0,36.43,31.97,26.46,0.0,0.0,36.15743383,18.74,540.6859701,24.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.09,1.61,0.27,50.4,57.1,4.09,28.77,11.39,41.24,7.8,32.73,3.2,25.47,5.8,2.01,4.5,29.9,11.1,17.04,31.9,3.31,22.74
2023-01-22,7628,6085502902,8016,Santa Clara,95124,San Jose,-121.9156579,37.273586,5.31,3.81,1-5% (lowest scores),0.039,21.98,8.265033842,17.47,0.08,29.93,289.69,18.44,42.34,40.55,0.0,0.0,70.06226857,23.42,727.3568922,38.44,12.0,70.69,5.0,32.1,0.1,41.46,0.0,0.0,0.0,0.0,25.47,3.13,11.36,27.98,21.8,3.22,11.64,8.4,16.48,2.4,7.63,5.5,40.21,10.2,9.71,1.6,2.59,11.8,20.05,16.34,1.69,4.7
2023-06-05,7630,6085511704,4812,Santa Clara,94022,Los Altos,-122.1409467,37.3611924,5.3,3.78,1-5% (lowest scores),0.034,12.31,7.728685195,11.18,0.091,33.84,711.72,73.74,28.71,22.31,0.85,40.76,328.424998,41.09,1136.292927,65.86,0.7,10.98,1.5,13.28,0.01,8.74,4.0,44.59,0.0,0.0,30.26,3.73,21.21,8.11,0.26,4.2,31.33,5.2,1.4,2.5,8.21,3.5,27.56,5.0,1.28,4.6,31.32,10.4,13.89,13.72,1.42,2.9
2023-01-10,7632,6013390100,2465,Contra Costa,94530,El Cerrito,-122.2934783,37.9139392,5.29,3.76,1-5% (lowest scores),0.03,6.01,8.888690842,34.91,0.152,51.79,108.41,3.93,56.21,60.19,0.0,0.0,1531.473002,68.71,299.3598692,8.24,1.4,21.8,3.5,25.13,0.0,0.0,11.0,87.97,1.5,39.94,31.14,3.83,22.84,35.38,34.2,3.42,14.9,7.86,12.6,1.7,4.58,1.8,13.56,6.0,2.27,0.6,0.26,9.2,9.55,13.3,1.38,2.67
2023-09-28,7636,6041128200,4974,Marin ,94941,Mill Valley,-122.5502453,37.8915878,5.26,3.71,1-5% (lowest scores),0.029,5.38,8.302956632,18.25,0.045,16.18,194.45,6.43,47.74,48.17,0.0,0.0,663.718984,52.82,817.3681758,45.39,0.0,0.0,14.0,57.81,0.0,0.0,10.0,84.2,3.0,62.71,29.7,3.66,20.11,14.08,2.95,4.69,43.55,5.65,2.34,2.5,8.21,0.7,4.09,8.5,6.33,3.6,18.57,11.8,20.05,13.87,1.44,3.04
2023-01-18,7642,6075012902,4026,San Francisco,94123,San Francisco,-122.4321032,37.8006155,5.2,3.63,1-5% (lowest scores),0.028,2.13,8.735282433,31.11,0.498,89.81,257.97,13.56,63.93,71.25,0.0,0.0,645.9463196,52.14,753.1105524,40.61,46.5,95.73,16.3,63.24,0.46,65.83,11.0,87.97,0.0,0.0,45.9,5.65,64.57,15.13,3.89,3.25,12.14,5.76,2.62,1.1,2.19,0.9,5.81,9.6,8.34,1.3,1.57,15.6,39.75,8.87,0.92,0.67
2023-09-21,7646,6041103100,7774,Marin ,94947,Novato,-122.6416644,38.1145306,5.12,3.58,1-5% (lowest scores),0.03,7.29,7.76160518,11.38,0.018,6.43,391.96,33.39,37.31,33.33,0.03,15.37,122.2510656,29.45,180.9490882,3.51,0.0,0.0,2.6,19.09,0.0,0.0,1.0,13.12,0.0,0.0,13.83,1.7,0.42,35.98,35.03,6.07,76.64,8.7,18.62,1.6,4.11,2.3,18.31,13.3,16.41,3.0,11.93,12.3,22.19,29.01,3.01,18.56
2023-04-03,7649,6001408000,2718,Alameda ,94619,Oakland,-122.1887608,37.805237,5.09,3.54,1-5% (lowest scores),0.03,6.32,8.845759139,33.96,0.174,57.21,196.3,6.52,36.86,32.73,0.0,0.0,606.3706665,50.6,548.6532057,24.58,0.0,0.0,5.6,34.2,0.0,0.0,0.0,0.0,0.0,0.0,19.94,2.45,3.82,46.16,50.76,3.4,14.49,5.85,2.84,6.0,25.56,1.2,8.54,9.6,8.34,5.2,39.12,7.6,5.11,20.01,2.08,7.99
2023-02-21,7650,6041110200,4951,Marin ,94901,San Rafael,-122.4741961,37.9856076,5.09,3.53,1-5% (lowest scores),0.03,7.16,8.505087477,22.94,0.018,6.65,194.45,6.43,30.56,24.44,0.0,0.0,526.2406718,47.57,-999.0,0.0,0.0,0.0,15.0,60.64,0.0,0.0,12.0,90.16,0.0,0.0,19.65,2.42,3.57,32.71,29.85,4.09,28.77,10.74,36.0,4.6,19.03,1.1,7.56,3.4,0.33,1.5,2.11,10.9,16.1,20.28,2.1,8.27
2023-06-19,7651,6085507906,4431,Santa Clara,95129,San Jose,-122.0192271,37.301992,5.07,3.52,1-5% (lowest scores),0.037,17.76,8.112506117,15.02,0.094,35.3,289.69,18.44,53.1,55.66,0.0,0.0,214.8839976,35.29,412.8401759,15.11,10.25,64.61,0.0,0.0,0.0,0.0,1.0,13.12,0.0,0.0,21.23,2.61,5.03,16.88,5.38,2.98,8.93,8.67,18.46,5.4,22.77,11.8,67.85,4.3,0.88,3.7,19.73,12.1,21.34,18.72,1.94,6.61
2023-10-08,7654,6001400200,2025,Alameda ,94618,Oakland,-122.2495763,37.848171,5.05,3.48,1-5% (lowest scores),0.028,3.66,9.298860476,41.97,0.591,92.71,108.41,3.93,62.21,68.71,0.0,0.0,850.7946778,58.02,716.822539,37.49,0.0,0.0,37.65,85.47,0.0,0.0,0.0,0.0,0.0,0.0,31.24,3.84,23.07,20.47,9.8,4.05,27.92,8.14,14.53,0.8,1.23,0.0,0.0,11.4,12.26,4.2,25.84,3.4,0.34,12.67,1.31,2.28
2023-08-30,7657,6075021100,4199,San Francisco,94114,San Francisco,-122.4298144,37.75397,5.04,3.44,1-5% (lowest scores),0.028,2.39,8.5944072,25.8,0.286,74.93,257.97,13.56,53.23,55.96,0.0,0.0,492.547994,46.4,394.0897156,13.73,0.0,0.0,5.5,33.92,0.125,46.92,0.0,0.0,0.0,0.0,24.79,3.05,9.99,24.43,15.45,3.81,22.25,6.62,6.02,3.1,11.36,1.5,11.19,8.3,5.79,6.3,52.65,7.8,5.58,15.94,1.65,4.39
2023-11-14,7658,6001423800,3016,Alameda ,94705,Berkeley,-122.2441385,37.8547587,5.02,3.43,1-5% (lowest scores),0.029,4.62,9.083414338,39.0,0.256,71.06,108.41,3.93,57.92,62.49,0.0,0.0,850.8679808,58.04,752.6207468,40.56,0.0,0.0,33.8,83.36,0.0,0.0,0.0,0.0,0.0,0.0,28.87,3.55,18.2,31.66,28.04,2.78,6.79,7.9,12.99,0.4,0.37,2.3,18.31,8.7,6.68,3.0,11.93,11.6,19.19,13.62,1.41,2.79
2023-10-15,7661,6097151601,2990,Sonoma ,95409,Santa Rosa,-122.5509594,38.4523882,4.99,3.39,1-5% (lowest scores),0.034,12.53,7.091803895,7.21,0.03,10.64,474.66,46.15,16.45,8.92,1.12,43.09,0.1027035,2.63,592.8307236,27.88,0.0,0.0,0.0,0.0,0.0,0.0,5.0,52.0,0.0,0.0,16.72,2.06,1.51,29.2,23.64,,,7.12,8.25,2.9,10.31,2.2,17.48,9.5,8.12,8.5,73.08,16.7,45.27,23.4,2.43,11.53
2023-02-23,7662,6075030302,4315,San Francisco,94116,San Francisco,-122.4716376,37.7519442,4.98,3.38,1-5% (lowest scores),0.028,3.32,8.609349559,26.51,0.294,75.73,257.97,13.56,61.65,68.03,0.0,0.0,502.3176676,46.82,1960.072442,86.38,0.0,0.0,0.2,1.53,0.0,0.0,0.0,0.0,0.0,0.0,26.8,3.3,13.84,20.44,9.75,2.4,3.77,6.36,4.75,4.0,16.25,9.6,59.82,11.5,12.47,3.5,17.35,9.1,9.17,14.55,1.51,3.49
2023-01-20,7663,6001404502,6070,Alameda ,94611,Oakland,-122.2026154,37.8345259,4.97,3.37,1-5% (lowest scores),0.03,5.87,8.905661106,35.27,0.125,44.57,195.72,6.48,43.71,42.07,0.0,0.0,684.9526571,53.54,340.2205783,10.35,9.0,60.78,0.0,0.0,0.0,0.0,1.0,13.12,1.0,33.24,23.66,2.91,8.1,35.22,33.89,4.5,38.71,8.86,19.95,0.8,1.23,0.0,0.0,1.1,0.01,2.4,6.9,6.0,2.34,16.47,1.71,4.79
2023-01-19,7668,6085509700,3107,Santa Clara,94041,Mountain View,-122.0731778,37.3853495,4.96,3.3,1-5% (lowest scores),0.035,13.65,8.088003994,14.6,0.625,93.69,550.97,53.06,51.05,52.64,0.0,0.0,96.8248342,26.73,1937.663649,86.01,10.5,65.2,1.0,9.6,0.05,26.37,5.0,52.0,0.0,0.0,38.58,4.75,43.56,14.77,3.53,3.47,15.67,6.39,4.9,1.4,3.34,2.0,15.38,10.8,10.98,3.5,17.35,10.3,13.53,10.07,1.04,1.16
